subNo index block level mean periodicity nEvents pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
8.0000 52.0000 1.0000 -1.0000 -1.1000 0.0000 11.0000 2 1.0000 0.0000 3.3360 0.8639 -1.7096 -0.7032 -4.2871 3.8944 4.1533 -10.8336 -5.4284 2.2710 2.7582 -4.6026 0.8949 1.4845 2.5660 4.3502 -3.2916 4.7784 -4.5915 -1.5530 -13.2989 0.2637 0.5041 0.2033 0.5067 0.4318 0.2402 0.2141 0.3563 0.2370 0.3718 0.3376 0.2052 0.4389 0.3140 0.3570 0.3207 0.2321 0.3243 0.4603 6.3190 1.6737 5.0198 
8.0000 3.0000 1.0000 -1.0000 -1.1000 1.0000 8.0000 8 -1.0000 1.0000 2.3970 0.2020 9.6442 0.4108 -4.3165 -6.1547 -5.0162 -5.5426 1.8557 8.7384 1.0210 -5.3032 -1.9523 3.0595 -9.0845 5.2660 -4.6647 -1.8856 -3.4851 -3.2428 -2.6212 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4694 3.8643 
8.0000 63.0000 1.0000 4.0000 4.4000 1.0000 14.0000 2 1.0000 1.0000 4.3980 2.2156 4.3830 0.0436 8.3157 10.6443 -1.6094 3.0814 7.3801 13.1643 2.6210 9.4888 0.5696 9.4418 6.7603 -5.7897 1.1077 8.1096 1.0471 -1.0180 10.0054 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7241 6.1324 
8.0000 61.0000 1.0000 1.0000 1.1000 1.0000 10.0000 8 -1.0000 0.0000 3.1870 4.9055 2.0316 2.2010 3.5372 -4.9571 0.5018 -9.8351 -3.7808 3.0222 -4.8694 2.8895 -2.7272 7.5069 1.5835 -0.1789 0.6097 9.0063 6.0095 -4.2768 7.8603 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5533 4.7543 
8.0000 27.0000 1.0000 2.0000 2.2000 0.0000 13.0000 2 1.0000 1.0000 4.5460 3.7854 10.0029 11.6597 3.9293 2.5148 -2.3965 -5.5159 1.8916 -1.1045 4.4717 -2.0645 1.8833 6.4079 3.8777 1.1340 -6.1984 6.5370 -5.6913 7.8226 2.1063 0.2218 0.2975 0.4697 0.2138 0.4636 0.2003 0.2539 0.4985 0.4563 0.2921 0.5203 0.4542 0.2463 0.2013 0.4980 0.2025 0.2338 0.4034 0.2028 6.3303 1.4706 6.0296 
8.0000 57.0000 1.0000 -4.0000 -4.4000 1.0000 5.0000 8 -1.0000 1.0000 1.6260 -7.4193 -3.9036 -2.7749 -1.4851 -2.3990 -4.6714 -1.0967 3.0256 0.0972 -21.5288 -7.7150 -2.0914 -0.6765 -2.9310 -6.5602 -3.2815 -2.2887 -6.1801 -6.9911 -5.5030 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6824 3.3273 
8.0000 59.0000 1.0000 -1.0000 -1.1000 1.0000 12.0000 2 1.0000 0.0000 3.6740 1.4009 -5.6497 3.5480 9.1416 0.1546 2.4029 1.8997 -2.4224 -3.8086 3.5526 -6.5449 -6.9821 -3.6190 -8.9438 -0.1167 -4.6058 -2.1992 -8.3784 5.8678 4.1138 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4635 5.1412 
8.0000 32.0000 1.0000 0.0000 0.0000 1.0000 11.0000 8 -1.0000 1.0000 3.5250 0.7026 -8.4220 7.1879 -6.1888 -0.7324 1.1110 -2.1352 -0.1956 6.9723 8.1129 -4.5039 4.6523 -7.3527 -4.6172 -2.8878 6.1170 4.0182 -0.5118 -2.0518 0.2679 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7128 5.2421 
8.0000 28.0000 1.0000 4.0000 4.4000 0.0000 9.0000 2 1.0000 1.0000 2.7780 6.1796 3.4537 11.3905 2.8012 7.2848 8.0543 8.8170 6.6473 -1.1076 14.7288 3.3813 -2.3261 5.0249 2.8099 -4.6462 -1.5927 3.4591 7.8103 -2.8337 8.2155 0.2828 0.4515 0.2141 0.3051 0.3504 0.4033 0.4587 0.2490 0.4609 0.2897 0.2423 0.2132 0.3401 0.4706 0.2497 0.4603 0.3807 0.2889 0.2226 6.3341 1.4294 4.2117 
8.0000 67.0000 1.0000 0.0000 0.0000 0.0000 15.0000 8 -1.0000 0.0000 4.6220 0.2974 -2.9388 -1.9900 4.2014 -4.7714 -5.6445 5.1045 1.4168 -2.2588 5.1415 -5.0361 -9.3274 -4.3863 0.6320 4.2994 6.6955 5.1674 7.9192 -5.5145 2.0989 0.2238 0.3167 0.4435 0.2406 0.4921 0.2466 0.4515 0.3047 0.2542 0.2237 0.4570 0.2779 0.2215 0.2819 0.4739 0.2220 0.4038 0.5174 0.2790 6.3315 1.5060 6.1389 
8.0000 4.0000 1.0000 0.0000 0.0000 1.0000 16.0000 8 -1.0000 1.0000 5.3200 1.7732 0.0112 -2.4628 -6.0081 -0.4841 0.8874 6.6725 -0.7391 2.4563 -7.8625 -7.4392 0.6597 13.1269 5.9809 2.8565 2.0908 -5.9299 -1.4202 0.4936 -4.3477 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5652 6.8873 
8.0000 56.0000 1.0000 4.0000 4.4000 0.0000 12.0000 2 1.0000 1.0000 3.6970 -0.5984 4.6468 12.8107 -0.9901 -4.7000 2.3506 6.3112 4.7568 7.5754 12.1220 2.0625 6.9248 3.2291 3.0693 -2.9994 3.9396 11.8523 -1.2534 7.7350 7.6968 0.3492 0.4163 0.2824 0.4261 0.3149 0.4108 0.2019 0.2400 0.3970 0.2402 0.3605 0.2568 0.5275 0.4101 0.2984 0.3633 0.3351 0.2796 0.2197 6.3297 1.4056 5.1144 
8.0000 14.0000 1.0000 4.0000 4.4000 0.0000 14.0000 2 1.0000 1.0000 4.5420 3.6095 -4.7483 -1.4564 1.5713 3.5353 1.4213 4.1511 0.7992 4.0415 5.6079 4.2809 7.8159 -1.2997 10.0093 11.5508 11.2258 12.8410 4.2067 10.1687 -3.0804 0.2784 0.3462 0.2858 0.3938 0.4775 0.4112 0.2923 0.2092 0.3033 0.3906 0.2900 0.3826 0.4564 0.2365 0.4305 0.2924 0.2392 0.4028 0.2136 6.3324 1.7294 6.2930 
8.0000 25.0000 1.0000 0.0000 0.0000 0.0000 15.0000 2 1.0000 1.0000 4.6230 3.5566 5.5115 -10.0877 -3.3206 0.7455 -2.2315 -2.7370 5.6767 -5.2306 3.5386 6.0170 -0.4445 1.5741 -1.8944 8.7122 -0.6837 2.5126 -4.1812 0.5005 -9.1367 0.3720 0.2889 0.2002 0.3120 0.2384 0.3260 0.2768 0.3812 0.2379 0.3055 0.4239 0.2279 0.2740 0.4691 0.3195 0.3770 0.5196 0.3389 0.4409 6.3297 1.4192 6.0575 
8.0000 16.0000 1.0000 -2.0000 -2.2000 1.0000 9.0000 8 -1.0000 1.0000 2.9920 0.3681 -5.8936 -0.2611 -1.3224 -10.3599 7.2038 -1.0206 -4.7297 -2.4295 -4.4208 7.5201 -4.6976 -7.4270 -6.0164 4.9289 -7.6646 -0.2261 -7.2531 3.1852 -4.9091 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5154 4.5259 
8.0000 24.0000 1.0000 -1.0000 -1.1000 0.0000 15.0000 8 -1.0000 1.0000 4.5870 1.7719 -5.9759 -1.8299 -2.0771 -11.5603 7.4998 -0.5007 -0.4677 -0.4907 -1.3750 4.3755 -8.8767 -3.7707 1.9960 2.9502 -8.0769 -1.1447 6.3179 4.1493 -4.5885 0.4515 0.2867 0.4154 0.2962 0.3669 0.2745 0.2355 0.3170 0.3801 0.3104 0.2338 0.4323 0.3662 0.2111 0.3748 0.2683 0.3139 0.4716 0.3224 6.3287 1.4696 6.0708 
8.0000 38.0000 1.0000 -1.0000 -1.1000 0.0000 6.0000 2 1.0000 0.0000 1.7820 0.4944 5.6462 2.4294 -7.5538 -1.2158 -7.5613 -0.7829 -9.2161 -3.1378 1.4612 8.7916 -4.3450 7.9920 -1.4770 -0.9808 -2.7631 -7.6946 -1.3347 2.0995 -3.3334 0.2393 0.5121 0.2051 0.2786 0.5021 0.2816 0.4451 0.2359 0.2693 0.3445 0.4152 0.2504 0.3948 0.2832 0.3310 0.4153 0.3720 0.2002 0.3443 6.3200 1.6674 3.4497 
8.0000 29.0000 1.0000 -4.0000 -4.4000 1.0000 9.0000 8 -1.0000 1.0000 2.7800 -3.5538 -1.9378 -4.0785 0.9498 0.6674 -13.2869 0.2856 -5.3202 -1.6139 -15.4237 -11.9205 -11.7508 -0.4409 1.4114 -5.9416 -0.8413 -2.8981 -2.5870 -4.6993 -3.4234 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5904 4.3813 
8.0000 13.0000 1.0000 2.0000 2.2000 0.0000 7.0000 2 1.0000 1.0000 2.4410 5.7894 -0.1688 10.7581 0.4136 9.0958 -2.8157 3.0843 0.8326 -1.4081 6.8285 -7.5952 -1.9115 -0.8986 -0.7728 4.7490 10.1032 -2.8841 1.7434 1.1357 9.2189 0.3760 0.2233 0.2601 0.3754 0.3184 0.3927 0.5269 0.2373 0.2793 0.3826 0.2222 0.3492 0.2728 0.3501 0.5017 0.2414 0.2154 0.3020 0.5000 6.3267 1.5543 3.9914 
8.0000 11.0000 1.0000 0.0000 0.0000 0.0000 10.0000 8 -1.0000 1.0000 3.1090 -0.5837 9.3325 -4.8924 -6.1765 1.6380 9.4271 -3.8722 0.0836 1.4868 -1.7404 1.3347 1.6485 -2.3449 -0.5408 -6.3261 9.6643 -6.9350 -0.1712 -1.6007 2.1236 0.3953 0.2489 0.2991 0.5289 0.2757 0.2466 0.3164 0.2689 0.5199 0.2652 0.4693 0.3142 0.2454 0.3407 0.2503 0.2213 0.5203 0.2794 0.3296 6.3354 1.7246 4.8426 
8.0000 58.0000 1.0000 -2.0000 -2.2000 1.0000 6.0000 8 -1.0000 1.0000 1.7250 0.3982 0.4313 -6.7496 -5.2048 -7.6643 0.3167 -6.6432 4.6406 -2.9867 1.6463 -11.8952 -7.6605 -8.9398 -1.8706 -3.6296 2.6196 0.3600 2.1414 -1.2559 8.0886 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5808 3.3086 
8.0000 2.0000 1.0000 -2.0000 -2.2000 1.0000 6.0000 8 -1.0000 1.0000 1.8150 -0.7370 -9.5611 -4.1488 -3.5494 0.6240 2.7158 -12.1704 -12.9023 -1.9739 -0.8674 4.2761 6.0890 -2.9386 -5.1605 -0.2724 -4.6357 2.1966 -0.6610 2.0391 -1.6833 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4149 3.2492 
8.0000 47.0000 1.0000 1.0000 1.1000 1.0000 12.0000 8 -1.0000 0.0000 3.6730 -2.4298 -4.3892 2.2286 10.1150 -3.2854 -4.2886 -0.0001 -0.7805 0.3730 2.5690 4.8015 -5.1378 5.9170 -2.8009 3.7289 10.0213 9.8429 -4.9518 -3.2009 3.1231 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6681 5.3572 
8.0000 23.0000 1.0000 -2.0000 -2.2000 0.0000 12.0000 2 1.0000 0.0000 4.0600 0.8253 -6.1117 1.1807 2.8050 -8.4249 -3.6376 -9.4065 9.2865 0.3788 -3.2215 -3.1787 -3.1931 -0.1858 5.7434 0.6534 -7.3336 -0.5026 -7.6534 -6.8192 -4.5354 0.3928 0.2937 0.4213 0.5120 0.2236 0.4538 0.2760 0.3213 0.2615 0.2015 0.2905 0.5172 0.3102 0.5075 0.2793 0.3071 0.2240 0.2824 0.2546 6.3302 1.6623 5.7442 
8.0000 60.0000 1.0000 0.0000 0.0000 1.0000 8.0000 8 -1.0000 1.0000 2.5580 -1.7789 0.9332 -0.5647 -8.6046 11.1758 0.3346 0.8596 -4.6211 1.3547 0.2451 -4.1255 -7.4613 6.6763 0.9921 -4.4527 4.6059 -1.8359 -5.2677 4.4971 6.7696 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4366 4.0088 
8.0000 50.0000 1.0000 -4.0000 -4.4000 0.0000 18.0000 2 1.0000 0.0000 5.6600 -3.7592 -2.5317 -3.5731 -0.0046 -8.3168 -5.2630 -1.4559 -9.4888 4.6286 -11.7074 -5.1099 -3.4792 -6.0547 1.5316 -4.9172 -13.5246 -1.9650 -3.2515 2.9652 -13.8279 0.2914 0.3331 0.4528 0.3431 0.2399 0.4824 0.4075 0.2108 0.4144 0.5000 0.2570 0.3445 0.2280 0.3144 0.3853 0.2436 0.2036 0.3931 0.2870 6.3320 1.5460 7.2106 
8.0000 21.0000 1.0000 4.0000 4.4000 1.0000 11.0000 2 1.0000 1.0000 3.5560 6.6343 -4.2023 -2.5729 1.9672 4.0431 8.4209 0.3627 3.1911 9.9831 6.7898 13.0451 -3.6985 5.6266 8.0009 12.2999 5.6918 3.1970 -0.4157 9.4853 0.5926 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6224 5.1899 
8.0000 41.0000 1.0000 2.0000 2.2000 0.0000 10.0000 2 1.0000 1.0000 3.5600 7.1824 1.5444 1.9410 0.5340 0.1783 -2.2295 6.4398 3.1877 -4.6319 -2.7979 4.3346 11.0563 7.0606 8.7572 -0.5231 4.9640 -5.4771 -4.6072 7.7418 -1.7506 0.2452 0.5022 0.5318 0.2561 0.3864 0.3189 0.4309 0.3720 0.2078 0.3462 0.3778 0.2357 0.4068 0.2938 0.2113 0.3299 0.4121 0.2138 0.2536 6.3322 1.4798 5.0439 
8.0000 5.0000 1.0000 1.0000 1.1000 1.0000 10.0000 8 -1.0000 0.0000 3.1490 -0.4817 -2.8899 10.4325 -0.1529 2.4436 2.6356 -3.3945 -10.1666 1.0386 4.2774 -5.9953 -0.3467 11.3207 1.8047 8.3669 0.2806 1.7920 2.8203 -0.8639 -1.4225 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6943 4.8500 
8.0000 65.0000 1.0000 -2.0000 -2.2000 0.0000 11.0000 8 -1.0000 1.0000 3.5500 -3.7698 -5.0952 -3.8649 1.3204 -5.4643 7.1983 -2.0678 -8.6282 -9.1403 -0.6963 -5.3288 -0.6726 -1.8266 4.2566 6.4463 -1.4181 -9.7461 1.5208 -9.5182 2.2797 0.4282 0.2603 0.3517 0.5014 0.3154 0.2038 0.4656 0.2091 0.2701 0.3275 0.4767 0.3281 0.2035 0.4262 0.5102 0.2909 0.2309 0.2922 0.2269 6.3186 1.5147 5.0669 
8.0000 43.0000 1.0000 -4.0000 -4.4000 1.0000 15.0000 2 1.0000 0.0000 4.9740 -5.7673 2.0298 -2.2673 -9.3194 -5.6609 -13.0410 -0.2077 -2.9194 -1.9425 -12.0050 4.7821 -10.2711 1.8044 -6.3537 -1.8317 -4.7992 -1.7358 -5.3591 -12.1024 -1.8864 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6993 6.6750 
8.0000 26.0000 1.0000 1.0000 1.1000 0.0000 9.0000 2 1.0000 1.0000 3.0030 2.1180 7.8219 -6.1741 0.5391 -4.7081 0.3883 4.8837 -0.8931 0.5621 0.9084 5.0946 4.7263 1.4263 -5.5844 -1.4800 -1.9738 10.2728 0.9937 9.5089 -8.1706 0.2306 0.4077 0.2428 0.4540 0.3175 0.4558 0.2775 0.4021 0.4310 0.4974 0.2699 0.3333 0.2841 0.2282 0.2601 0.3361 0.2052 0.4082 0.2895 6.3309 1.7039 4.7203 
8.0000 6.0000 1.0000 2.0000 2.2000 1.0000 15.0000 2 1.0000 1.0000 4.9740 3.7152 -1.1035 6.6450 4.5251 -2.2702 7.0362 -0.7203 -5.4545 1.9933 -6.3187 2.7908 4.6651 8.9506 3.4187 -3.3825 1.1027 -1.7570 13.9549 3.8587 0.4082 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6679 6.6580 
8.0000 12.0000 1.0000 1.0000 1.1000 0.0000 20.0000 8 -1.0000 0.0000 6.9300 5.6987 -3.9416 -2.2574 11.3244 11.9312 3.8573 -3.1932 -2.5666 2.6123 -3.1383 -4.7364 3.1522 -1.4178 1.3931 -2.8731 2.1309 2.9778 2.4229 3.4585 -6.5216 0.4733 0.2924 0.4229 0.2778 0.5113 0.2267 0.5157 0.2785 0.2269 0.3617 0.2566 0.2038 0.3464 0.3002 0.4335 0.2173 0.2930 0.4675 0.2260 6.3317 1.5331 8.4811 
8.0000 20.0000 1.0000 2.0000 2.2000 1.0000 13.0000 2 1.0000 1.0000 4.1700 4.7013 -3.8967 5.2077 7.1791 0.5405 -1.3228 0.5781 -0.8145 2.0343 8.5088 6.1043 -2.5533 7.4433 3.1254 -9.0171 9.1428 -5.2964 2.4849 7.6583 2.7286 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4572 5.6375 
8.0000 42.0000 1.0000 4.0000 4.4000 0.0000 17.0000 2 1.0000 1.0000 5.2060 3.4448 2.5057 6.1861 -0.5478 -4.4663 4.5685 11.9317 -1.6942 7.7551 0.1516 -1.6871 10.8387 1.6638 5.1164 14.4127 1.5291 7.1573 6.9202 8.4495 4.6783 0.3759 0.3144 0.4766 0.4061 0.2954 0.2312 0.4037 0.3783 0.2921 0.2345 0.3961 0.2591 0.2888 0.2034 0.3183 0.2179 0.3538 0.4002 0.4797 6.3257 1.6263 6.8399 
8.0000 36.0000 1.0000 -4.0000 -4.4000 0.0000 5.0000 8 -1.0000 1.0000 1.4720 -4.3162 -3.5811 -6.3747 -5.9664 -9.2908 -1.0095 -1.0060 -2.6616 -17.8321 -0.4040 -7.9260 2.6387 -6.0816 -1.6861 -7.3464 -10.1455 -0.3670 -5.9000 4.4100 -1.8453 0.3509 0.2324 0.3388 0.2966 0.3386 0.4061 0.2258 0.4810 0.2972 0.4076 0.2679 0.2059 0.2341 0.4892 0.4613 0.2900 0.4972 0.3009 0.2034 6.3250 1.5742 3.0563 
8.0000 55.0000 1.0000 2.0000 2.2000 0.0000 11.0000 2 1.0000 1.0000 3.4950 5.5013 1.1444 -0.8247 -3.6942 1.1606 -3.9244 -0.9448 4.6819 1.1175 5.2421 -0.3588 12.9983 -7.4274 7.7303 9.3340 -3.5011 5.3794 1.4262 3.2023 4.8137 0.3427 0.2368 0.5092 0.2316 0.5325 0.3733 0.2926 0.3948 0.2035 0.3310 0.2112 0.3552 0.3063 0.4460 0.3548 0.2102 0.2907 0.4466 0.2655 6.3346 1.5619 5.0629 
8.0000 49.0000 1.0000 4.0000 4.4000 1.0000 6.0000 2 1.0000 1.0000 1.8430 9.1488 14.3699 -2.2807 6.5920 5.7107 10.7443 0.4193 3.1229 -5.5185 4.4556 2.6625 0.3396 2.0129 1.7105 -0.2565 1.1878 6.0930 11.1610 4.3897 10.8446 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5477 3.3942 
